"PKPostId","word","SymbolFK","score","Position"
"gvz9tpr","shares","NA",1,"1"
"gvz9vgw","share","NA",1,"1"
"gvz9vgw","shares","NA",1,"2"
"gvza4zn","ass","NA",-4,"1"
"gvza4zn","gains","NA",2,"2"
"gvza4zn","huge","NA",1,"3"
"gvza4zn","drop","NA",-1,"4"
"gvza4zn","admit","NA",-1,"5"
"gvza4zn","retarded","NA",-2,"6"
"gvza4zn","loss","NA",-3,"7"
"gvza4zn","loss","NA",-3,"8"
"gvza6mf","viacomcbs","viac",NA,"1"
"gvza7nc","share","NA",1,"1"
"gvza7nc","pay","NA",-1,"2"
"gvza8jn","pretty","NA",1,"1"
"gvza8jn","shares","NA",1,"2"
"gvza8jn","panic","NA",-3,"3"
"gvzaauy","recommend","NA",2,"1"
"gvzaauy","top","NA",2,"2"
"gvzaauy","top","NA",2,"3"
"gvzaauy","top","NA",2,"4"
"gvzaauy","top","NA",2,"5"
"gvzaauy","top","NA",2,"6"
"gvzaauy","top","NA",2,"7"
"gvzaauy","gain","NA",2,"8"
"gvzaauy","top","NA",2,"9"
"gvzaauy","top","NA",2,"10"
"gvzaauy","loss","NA",-3,"11"
"gvzaauy","top","NA",2,"12"
"gvzaauy","top","NA",2,"13"
"gvzaauy","top","NA",2,"14"
"gvzaauy","twitter","twtr",NA,"15"
"gvzaauy","comfortable","NA",2,"16"
"gvzaauy","fucking","NA",-4,"17"
"gvzacln","shares","NA",1,"1"
"gvzacln","retard","NA",-2,"2"
"gvzacln","congrats","NA",2,"3"
"gvzacln","haha","NA",3,"4"
"gvzad0l","chances","NA",2,"1"
"gvzad0l","dream","NA",1,"2"
"gvzagkk","tits","NA",-2,"1"
"gvzagkk","tits","NA",-2,"2"
"gvzahmv","ass","NA",-4,"1"
"gvzahmv","gains","NA",2,"2"
"gvzahmv","huge","NA",1,"3"
"gvzahmv","drop","NA",-1,"4"
"gvzahmv","lmao","NA",4,"5"
"gvzajsk","nice","NA",3,"1"
"gvzajsk","pay","NA",-1,"2"
"gvzajsk","pay","NA",-1,"3"
"gvzajsk","safe","NA",1,"4"
"gvzajsk","confident","NA",2,"5"
"gvzajsk","lol","NA",3,"6"
"gvzan69","fucked","NA",-4,"1"
"gvzan69","lol","NA",3,"2"
"gvzaozv","nice","NA",3,"1"
"gvzarjd","lucky","NA",3,"1"
"gvzarjd","bastard","NA",-5,"2"
"gvzaxbh","hope","NA",2,"1"
"gvzaxbh","healthy","NA",2,"2"
"gvzaxbh","enjoy","NA",2,"3"
"gvzaxbh","missing","NA",-2,"4"
"gvzaxbh","lol","NA",3,"5"
"gvzb5be","hahaha","NA",3,"1"
"gvzb5mx","viacomcbs","viac",NA,"1"
"gvzb5mx","chance","NA",2,"2"
"gvzb8t9","amc","amc",NA,"1"
"gvzb8t9","shares","NA",1,"2"
"gvzb8t9","feeling","NA",1,"3"
"gvzb8t9","amc","amc",NA,"4"
"gvzb8t9","destroyed","NA",-3,"5"
"gvzb8t9","amc","amc",NA,"6"
"gvzbao2","hope","NA",2,"1"
"gvzbao2","healthy","NA",2,"2"
"gvzbbbs","amc","amc",NA,"1"
"gvzbbbs","shares","NA",1,"2"
"gvzbbbs","feeling","NA",1,"3"
"gvzbbbs","amc","amc",NA,"4"
"gvzbbbs","destroyed","NA",-3,"5"
"gvzbbbs","amc","amc",NA,"6"
"gvzbbbs","cool","NA",1,"7"
"gvzbcbo","amc","amc",NA,"1"
"gvzbcbo","shares","NA",1,"2"
"gvzbcbo","feeling","NA",1,"3"
"gvzbcbo","amc","amc",NA,"4"
"gvzbcbo","destroyed","NA",-3,"5"
"gvzbcbo","amc","amc",NA,"6"
"gvzbcbo","top","NA",2,"7"
"gvzbcbo","perfect","NA",3,"8"
"gvzbdwu","viacomcbs","viac",NA,"1"
"gvzbdwu","lost","NA",-3,"2"
"gvzbdwu","ass","NA",-4,"3"
"gvzbdwu","hurts","NA",-2,"4"
"gvzbe4b","viacomcbs","viac",NA,"1"
"gvzbe4b","shares","NA",1,"2"
"gvzbiaq","viacomcbs","viac",NA,"1"
"gvzbiaq","shares","NA",1,"2"
"gvzbiaq","shares","NA",1,"3"
"gvzbk22","recommend","NA",2,"1"
"gvzbk22","top","NA",2,"2"
"gvzbk22","top","NA",2,"3"
"gvzbk22","top","NA",2,"4"
"gvzbk22","top","NA",2,"5"
"gvzbk22","top","NA",2,"6"
"gvzbk22","top","NA",2,"7"
"gvzbk22","gain","NA",2,"8"
"gvzbk22","top","NA",2,"9"
"gvzbk22","top","NA",2,"10"
"gvzbk22","loss","NA",-3,"11"
"gvzbk22","top","NA",2,"12"
"gvzbk22","top","NA",2,"13"
"gvzbk22","top","NA",2,"14"
"gvzbk22","twitter","twtr",NA,"15"
"gvzbk22","hell","NA",-4,"16"
"gvzbk22","matter","NA",1,"17"
"gvzbljb","nice","NA",3,"1"
"gvzbljb","pay","NA",-1,"2"
"gvzbljb","pay","NA",-1,"3"
"gvzbljb","safe","NA",1,"4"
"gvzbljb","confident","NA",2,"5"
"gvzbm9i","chances","NA",2,"1"
"gvzbm9i","fuck","NA",-4,"2"
"gvzbmz9","viacomcbs","viac",NA,"1"
"gvzbp8z","recommend","NA",2,"1"
"gvzbp8z","top","NA",2,"2"
"gvzbp8z","top","NA",2,"3"
"gvzbp8z","top","NA",2,"4"
"gvzbp8z","top","NA",2,"5"
"gvzbp8z","top","NA",2,"6"
"gvzbp8z","top","NA",2,"7"
"gvzbp8z","gain","NA",2,"8"
"gvzbp8z","top","NA",2,"9"
"gvzbp8z","top","NA",2,"10"
"gvzbp8z","loss","NA",-3,"11"
"gvzbp8z","top","NA",2,"12"
"gvzbp8z","top","NA",2,"13"
"gvzbp8z","top","NA",2,"14"
"gvzbp8z","twitter","twtr",NA,"15"
"gvzbw53","share","NA",1,"1"
"gvzbw53","loved","NA",3,"2"
"gvzbw53","ass","NA",-4,"3"
"gvzbw6s","amc","amc",NA,"1"
"gvzbw6s","shares","NA",1,"2"
"gvzbw6s","feeling","NA",1,"3"
"gvzbw6s","amc","amc",NA,"4"
"gvzbw6s","destroyed","NA",-3,"5"
"gvzbw6s","amc","amc",NA,"6"
"gvzbw6s","bitch","NA",-5,"7"
"gvzbwz1","amc","amc",NA,"1"
"gvzbwz1","shares","NA",1,"2"
"gvzbwz1","feeling","NA",1,"3"
"gvzbwz1","amc","amc",NA,"4"
"gvzbwz1","destroyed","NA",-3,"5"
"gvzbwz1","amc","amc",NA,"6"
"gvzbwz1","retarded","NA",-2,"7"
"gvzbwz1","amc","amc",NA,"8"
"gvzbwz1","matter","NA",1,"9"
"gvzbzqa","tesla","tsla",NA,"1"
"gvzbzqa","assets","NA",2,"2"
"gvzc8lr","vale","vale",NA,"1"
"gvzc9u6","vale","vale",NA,"1"
"gvzcheo","tesla","tsla",NA,"1"
"gvzcheo","avoid","NA",-1,"2"
"gvzcibe","accomplished","NA",2,"1"
"gvzcibe","blind","NA",-1,"2"
"gvzcibe","strong","NA",2,"3"
"gvzcibe","support","NA",2,"4"
"gvzcibe","broken","NA",-1,"5"
"gvzcibe","support","NA",2,"6"
"gvzcibe","demand","NA",-1,"7"
"gvzcibe","pressure","NA",-1,"8"
"gvzcibe","support","NA",2,"9"
"gvzcibe","lost","NA",-3,"10"
"gvzcsdg","recommend","NA",2,"1"
"gvzcsdg","top","NA",2,"2"
"gvzcsdg","top","NA",2,"3"
"gvzcsdg","top","NA",2,"4"
"gvzcsdg","top","NA",2,"5"
"gvzcsdg","top","NA",2,"6"
"gvzcsdg","top","NA",2,"7"
"gvzcsdg","gain","NA",2,"8"
"gvzcsdg","top","NA",2,"9"
"gvzcsdg","top","NA",2,"10"
"gvzcsdg","loss","NA",-3,"11"
"gvzcsdg","top","NA",2,"12"
"gvzcsdg","top","NA",2,"13"
"gvzcsdg","top","NA",2,"14"
"gvzcsdg","twitter","twtr",NA,"15"
"gvzcsdg","shit","NA",-4,"16"
"gvzctlr","tesla","tsla",NA,"1"
"gvzctx5","recommend","NA",2,"1"
"gvzctx5","top","NA",2,"2"
"gvzctx5","top","NA",2,"3"
"gvzctx5","top","NA",2,"4"
"gvzctx5","top","NA",2,"5"
"gvzctx5","top","NA",2,"6"
"gvzctx5","top","NA",2,"7"
"gvzctx5","gain","NA",2,"8"
"gvzctx5","top","NA",2,"9"
"gvzctx5","top","NA",2,"10"
"gvzctx5","loss","NA",-3,"11"
"gvzctx5","top","NA",2,"12"
"gvzctx5","top","NA",2,"13"
"gvzctx5","top","NA",2,"14"
"gvzctx5","twitter","twtr",NA,"15"
"gvzcv6u","amc","amc",NA,"1"
"gvzcv6u","shares","NA",1,"2"
"gvzcv6u","feeling","NA",1,"3"
"gvzcv6u","amc","amc",NA,"4"
"gvzcv6u","destroyed","NA",-3,"5"
"gvzcv6u","amc","amc",NA,"6"
"gvzcv6u","amc","amc",NA,"7"
"gvzcxff","shares","NA",1,"1"
"gvzcymu","recommend","NA",2,"1"
"gvzcymu","top","NA",2,"2"
"gvzcymu","top","NA",2,"3"
"gvzcymu","top","NA",2,"4"
"gvzcymu","top","NA",2,"5"
"gvzcymu","top","NA",2,"6"
"gvzcymu","top","NA",2,"7"
"gvzcymu","gain","NA",2,"8"
"gvzcymu","top","NA",2,"9"
"gvzcymu","top","NA",2,"10"
"gvzcymu","loss","NA",-3,"11"
"gvzcymu","top","NA",2,"12"
"gvzcymu","top","NA",2,"13"
"gvzcymu","top","NA",2,"14"
"gvzcymu","twitter","twtr",NA,"15"
"gvzcymu","lmao","NA",4,"16"
"gvzczau","recommend","NA",2,"1"
"gvzczau","top","NA",2,"2"
"gvzczau","top","NA",2,"3"
"gvzczau","top","NA",2,"4"
"gvzczau","top","NA",2,"5"
"gvzczau","top","NA",2,"6"
"gvzczau","top","NA",2,"7"
"gvzczau","gain","NA",2,"8"
"gvzczau","top","NA",2,"9"
"gvzczau","top","NA",2,"10"
"gvzczau","loss","NA",-3,"11"
"gvzczau","top","NA",2,"12"
"gvzczau","top","NA",2,"13"
"gvzczau","top","NA",2,"14"
"gvzczau","twitter","twtr",NA,"15"
"gvzczau","crazy","NA",-2,"16"
"gvzczau","slut","NA",-5,"17"
"gvzczau","god","NA",1,"18"
"gvzczau","hate","NA",-3,"19"
"gvzczau","shares","NA",1,"20"
"gvzczqu","recommend","NA",2,"1"
"gvzczqu","top","NA",2,"2"
"gvzczqu","top","NA",2,"3"
"gvzczqu","top","NA",2,"4"
"gvzczqu","top","NA",2,"5"
"gvzczqu","top","NA",2,"6"
"gvzczqu","top","NA",2,"7"
"gvzczqu","gain","NA",2,"8"
"gvzczqu","top","NA",2,"9"
"gvzczqu","top","NA",2,"10"
"gvzczqu","loss","NA",-3,"11"
"gvzczqu","top","NA",2,"12"
"gvzczqu","top","NA",2,"13"
"gvzczqu","top","NA",2,"14"
"gvzczqu","twitter","twtr",NA,"15"
"gvzdaxx","bitch","NA",-5,"1"
"gvzdaxx","dick","NA",-4,"2"
"gvzdaxx","damn","NA",-4,"3"
"gvzdaxx","reach","NA",1,"4"
"gvzdaxx","bloody","NA",-3,"5"
"gvzdaxx","feeling","NA",1,"6"
"gvzdaxx","luck","NA",3,"7"
"gvzdda1","nice","NA",3,"1"
"gvzdda1","pay","NA",-1,"2"
"gvzdda1","debt","NA",-2,"3"
"gvzdda1","free","NA",1,"4"
"gvzdda1","glory","NA",2,"5"
"gvzdda1","share","NA",1,"6"
"gvzdda1","easy","NA",1,"7"
"gvzdemi","nice","NA",3,"1"
"gvzdemi","pay","NA",-1,"2"
"gvzdemi","pay","NA",-1,"3"
"gvzdemi","safe","NA",1,"4"
"gvzdemi","confident","NA",2,"5"
"gvzdemi","lol","NA",3,"6"
"gvzdenf","tesla","tsla",NA,"1"
"gvzdewr","fucked","NA",-4,"1"
"gvzdewr","evil","NA",-3,"2"
"gvzdhr0","shares","NA",1,"1"
"gvzdhyq","tesla","tsla",NA,"1"
"gvzdhyq","tesla","tsla",NA,"2"
"gvzdhyq","dead","NA",-3,"3"
"gvzdm7j","tesla","tsla",NA,"1"
"gvzdm7j","tesla","tsla",NA,"2"
"gvzdm7j","dead","NA",-3,"3"
"gvzdm7j","retard","NA",-2,"4"
"gvzdogr","shares","NA",1,"1"
"gvzdp68","tesla","tsla",NA,"1"
"gvzdp68","tesla","tsla",NA,"2"
"gvzdp68","dead","NA",-3,"3"
"gvzdp68","retard","NA",-2,"4"
"gvzdp68","spam","NA",-2,"5"
"gvzdp68","hide","NA",-1,"6"
"gvze1jh","recommend","NA",2,"1"
"gvze1jh","top","NA",2,"2"
"gvze1jh","top","NA",2,"3"
"gvze1jh","top","NA",2,"4"
"gvze1jh","top","NA",2,"5"
"gvze1jh","top","NA",2,"6"
"gvze1jh","top","NA",2,"7"
"gvze1jh","gain","NA",2,"8"
"gvze1jh","top","NA",2,"9"
